alpha,beta,omega
1.093335909657314,0.2680987182411942,1.1377213843196452
1.865383649324082,0.10707186195580536,1.3948790434266822
1.3421011513253345,0.1888063305854244,1.2180746690020292
1.367503872389409,0.28137062829622095,1.25639637201465
0.7911946593361904,0.02786357802024391,0.9011616629947
1.2890333729268129,0.1681235017960798,1.1895906856031921
1.28515209109238,0.0744430726944213,1.1580088063625404
0.633403460369408,0.21365177094379015,0.8908660329012722
1.9729140396900593,0.24716731561046185,1.4691118154850928
1.3570934006836617,0.08141233873695268,1.1908621476629342
0.5096133239964653,0.25936942566813886,0.8391307366838432
1.6589738018380829,0.061449906454120906,1.3057799323311234
1.9673985707602186,0.1492209580571278,1.4419827631782096
1.3848050424814258,0.04807195724764795,1.1919979070523412
0.9795224544239975,0.09917984509294833,1.0265998919947872
0.7812615735916774,0.1184967975019692,0.9328098261265017
1.508789950875304,0.21162740536177047,1.2913212245203096
0.7926610976852075,0.10188653456833978,0.9322424569882356
1.3665318387767889,0.16360004429303088,1.2203408835225353
1.4033587645694388,0.19888286180695156,1.2460019706744658
1.9436346396865716,0.23786324347228707,1.4567196272072354
0.6083978982948152,0.09512614447263794,0.8244649820636978
1.2499592354879279,0.026341337327528754,1.1268164173828736
1.6161462189239724,0.07874510229352016,1.2942971241736236
0.7658401107119882,0.1683246233701196,0.9445017619039034
1.0821000976767787,0.2645264047516402,1.1315895462757284
0.594343247682457,0.200688011986067,0.863052290809779
1.5888212956636651,0.18611085503590008,1.314687961814738
0.6316518301392302,0.0192140032698336,0.8037800274898633
1.0926375625369513,0.15443067756684434,1.099300036710672
1.8102839466810983,0.10596152143841961,1.3746836318804094
1.2084505051250172,0.11075076372842524,1.1364477893512468
1.8689329004613284,0.2882225331955257,1.4439874654435103
1.6488756766083086,0.057405547441265324,1.3007420332984005
1.8729859401676487,0.035626638149966916,1.3782981966106334
0.6911045135733596,0.09847585659613455,0.8746207212389039
0.610344357995948,0.1963825192633297,0.870420155696917
0.605489380353827,0.08818648958712381,0.8195298942345971
1.803281441520979,0.21468804952178916,1.4015339734242338
1.4511049690211648,0.21157664217096817,1.268773995102907
1.2448575406982796,0.13707628205806838,1.1608896382696465
0.7453151242947205,0.252062794914015,0.9666241360943931
1.5106001565909106,0.10389722721463641,1.2603662471686108
0.9770260817686971,0.19072620013546643,1.0583339415658448
1.5663197948989174,0.16660666199928367,1.3004902119579294
1.1905329933009872,0.030791295574649387,1.1016471599300632
1.2612047908167907,0.11069547303076037,1.1594077779581526
1.6844985986898056,0.1733101802203888,1.3470268125969493
0.6391182132850711,0.29305665897391914,0.9267743563109148
1.3681377549852538,0.23725897759300393,1.2434154527670978
0.7958524209438028,0.14946302887210944,0.9528639423327366
1.7122051277203523,0.06697643704528355,1.327568248906366
1.2332690541938898,0.08828911633159016,1.1399499512884688
1.9830430000517296,0.022302966356431527,1.4141323222453595
0.7744149870135781,0.1786584355123303,0.9531048282575353
1.9445287101864008,0.1330267657916099,1.429789769347266
1.7013755549129135,0.20097739671239478,1.3609219678024194
1.2218907448629028,0.16412413460396166,1.1597343858900941
1.7203010962694532,0.13086740007468653,1.3484997761681194
1.4042733578616744,0.11208753273757341,1.2199750027827843
1.4826815959870703,0.021780451491062405,1.2243434708468728
1.8705361440610835,0.29506045046786616,1.4463165220351952
0.5979056246169371,0.031807213661045906,0.7885182527137349
1.752482305937601,0.017385166049890252,1.3287291599400604
1.0727221699493583,0.07243784622175625,1.0616263724190707
0.9883184241510566,0.04949401153355861,1.0126395868230837
1.9910401568149765,0.2403855227654457,1.4735431106313315
1.6717857531145672,0.053972602693589805,1.3085355192484305
1.2283027081693816,0.10858551942171313,1.1444395343292133
1.1339425946371717,0.013842030485219026,1.0697308621803365
1.8162933588076942,0.28015503543485054,1.4235201562969988
0.6302223083223413,0.10310171442370682,0.8411590777850058
1.5626281353707991,0.2544347396841451,1.3241805730843161
1.683731935557719,0.2889611039903666,1.3785691000274503
1.6987945695741722,0.22096108603721445,1.3654725863605182
