alpha,beta,omega
1.0821000976767787,0.2645264047516402,1.0010972888047565
0.594343247682457,0.200688011986067,0.6826448639566999
1.5888212956636651,0.18611085503590008,1.252412276706458
0.6316518301392302,0.0192140032698336,0.7944644264027892
1.0926375625369513,0.15443067756684434,1.0351026238444194
1.8102839466810983,0.10596152143841961,1.3435078102318327
1.2084505051250172,0.11075076372842524,1.0951668420275982
1.8689329004613284,0.2882225331955257,1.3508113931798305
1.6488756766083086,0.057405547441265324,1.283445110362383
1.8729859401676487,0.035626638149966916,1.3683711622025143
0.6911045135733596,0.09847585659613455,0.8230712794234154
0.610344357995948,0.1963825192633297,0.7091875959938868
0.605489380353827,0.08818648958712381,0.7700087547179424
1.803281441520979,0.21468804952178916,1.3339495028640094
1.4511049690211648,0.21157664217096817,1.1920113200611198
1.2448575406982796,0.13707628205806838,1.1094943448285142
0.7453151242947205,0.252062794914015,0.7636698114127263
1.5106001565909106,0.10389722721463641,1.2265552114963294
0.9770260817686971,0.19072620013546643,0.9677832406745908
1.5663197948989174,0.16660666199928367,1.245039776940259
1.1905329933009872,0.030791295574649387,1.0908186717661277
1.2612047908167907,0.11069547303076037,1.1191891618506564
1.6844985986898056,0.1733101802203888,1.2916249726514466
1.3681377549852538,0.23725897759300393,1.1513312800915665
0.7958524209438028,0.14946302887210944,0.8751499811259952
1.7122051277203523,0.06697643704528355,1.3076839256957005
1.2332690541938898,0.08828911633159016,1.1080595250950356
1.9830430000517296,0.022302966356431527,1.4081344895367685
0.7744149870135781,0.1786584355123303,0.8517427951242346
1.9445287101864008,0.1330267657916099,1.3916482633390805
1.7013755549129135,0.20097739671239478,1.2958581371344118
1.2218907448629028,0.16412413460396166,1.0957881664183435
1.7203010962694532,0.13086740007468653,1.3082901729291552
1.4042733578616744,0.11208753273757341,1.1817067534258496
1.4826815959870703,0.021780451491062405,1.2175487929342081
1.8705361440610835,0.29506045046786616,1.3505144913752778
0.5979056246169371,0.031807213661045906,0.7723201394562902
1.752482305937601,0.017385166049890252,1.3237616253287823
