alpha,beta,delta,F0,omega_ext,A,fit_residual
0.7299264749367411,0.26312909804451184,0.12359264630917868,1.0070284732390986,0.9958570520699215,1.47030065585821,0.050232021222951645
0.7689024622366086,0.06576719692018858,0.1650212309379879,0.6432749662231466,1.1633985489127985,2.060565246642399,0.02953792539419138
1.3990741872812653,0.07403139715059086,0.022830189739430143,0.8770143443158674,0.8822357801373811,1.2110173217789306,0.04161161514644247
1.8118430612561967,0.20026142493756835,0.10732616451025914,0.23173902929071455,1.4192270018551962,1.2456259073193168,0.006949791072095549
0.7946519985718599,0.09383423867507558,0.05912586384826061,0.3160252062117582,0.9225034736028869,1.4429315227588868,0.015005778489777745
0.9654855093501422,0.22307028792636815,0.13595564579201497,1.4045124673741767,0.8716535759452835,1.4428029958270452,0.058246049261405516
1.6661072573617663,0.17426198873479695,0.032548699744980536,1.1661108469478556,0.9435354189662284,1.1732468850307622,0.018656430067763557
1.957739639091451,0.16976354286221684,0.1880397718273963,1.3918347341552342,1.364362042106087,1.5950694577142686,0.01938394589613173
1.2511117793035136,0.2502786082032479,0.17999843052579906,1.383352398299114,0.8740701693792781,1.3164603342167387,0.0416543409038992
0.7158462538268762,0.21605450380537655,0.045335139776384745,1.0091496639508368,1.2300992463867162,1.7091831801408692,0.04699897620832959
0.5209044315623024,0.017707551849214593,0.07142051802936987,1.3995341073570313,1.3223269104305881,1.1551017302545494,0.0005089998684275745
0.8444840449982829,0.024343149772344547,0.12165064518407817,0.6833857443154484,1.32575681233801,0.7405788331734885,0.0001083760885521173
0.6977333266797816,0.18445195121224456,0.1464318439605076,0.10506274269891731,0.9330426206256919,0.48818383240931373,0.00032618314126416943
1.5164880104192862,0.15099570193045989,0.09410464288044905,0.18759956218462312,0.8431367988643285,0.23166868439273294,2.737643161319109e-05
0.6827487569427967,0.0854535500494675,0.03969535117258526,0.2532822559811413,1.1141644686405523,0.4537850546435324,0.006736370897006684
1.2594948974309494,0.13141026532129246,0.0297887838225456,0.23349483445600436,0.9417397416711824,0.6080668146484965,0.01932215600114461
1.5413936534643298,0.22979399243252954,0.19995541401372535,0.5923833471903688,1.2894895663097565,1.3364337576494782,0.013589375179174818
1.3716749138313535,0.2497173305507997,0.09651690307426257,1.0817791299531005,1.0496849597587947,1.3307303738048022,0.025064765761990435
0.7996634774900864,0.1727546896881128,0.17578103233821465,1.206908329240693,1.1145477587231924,1.7141929306008865,0.04683324708326126
1.706186789273394,0.12175714944855985,0.10165144087953175,0.9262985840824745,0.8794394531711983,0.9311401087866286,0.003993546018396481
1.5731106944237025,0.08850206083358103,0.18524795132374064,0.3050106443797713,1.1972852005837342,1.0209760991491545,0.0019109237953876773
1.6084760058733125,0.1613563565230835,0.02667428272659461,1.1470622430074453,0.9298669327423351,1.1937755161323822,0.028917351195280074
0.6965866273359699,0.10127738938367048,0.03166364635356468,0.5967226867926385,1.275289962640456,0.6496688815187791,0.01703762680374815
0.6856307054755169,0.17358758974369465,0.18663011566760263,0.11819068814051475,0.8498181757835256,0.7450156416029379,0.002070383715066127
1.8913438265097615,0.20622919092779493,0.19002367855850916,0.49282406874584905,1.4831262145969264,1.4016717293518381,0.010819427593616565
1.096367290737411,0.0291629711666245,0.06979631501841903,0.562840775797369,1.2791688850100682,2.480773018884422,0.021649011283581508
