alpha,beta,delta,F0,omega_ext,A,n_branches
1.1130924247489569,0.1953468085074785,0.018320054214291316,1.3738019004879258,1.265148855409179,2.6258284670205994,1
1.4342298511264095,0.25100212196334065,0.11675496008940123,1.2578705457638109,0.8327503324698621,1.2242082491209298,1
0.9449703249773969,0.06491529187185249,0.18024385697013046,0.4235361876105096,0.918540946259621,1.547743120696137,1
0.6142707617300542,0.2248626984883895,0.06193900813762499,1.2991284128040859,1.1977744818748104,2.760473577495781,1
0.8500108287146794,0.26982742434540335,0.016204110016268987,0.44298385384006456,0.9029923948141654,1.254135496327041,1
0.7725734148231377,0.2515085730567721,0.17082519540496166,0.14765524966140608,1.0827595756029798,0.3520602306589196,1
1.1244519787291984,0.2764352097478695,0.15458776697358148,0.2330203653488646,0.9864451916826262,0.753435152133934,1
1.683499423843271,0.18873504517112616,0.03830317003651289,0.5139596421134283,1.2259375360657148,1.2598377452846423,1
1.04480816347187,0.19688532053797408,0.13715607084356957,1.017095630349559,1.3219489945735874,2.654278817750176,1
1.4193492241343844,0.11158670462270652,0.0768498201420496,0.35397046092593065,0.9417466164209005,0.6216326410131061,1
1.5399327023646872,0.0688037764564944,0.039735774299541754,1.1165966306112964,1.4157847562863053,3.8164893762128296,1
1.659527105074332,0.026659986021123502,0.08608028713539928,0.6420105367045599,1.2013209935651434,2.0305077327819574,1
0.7393025975647918,0.2830128510526111,0.026541051734293844,0.5847925887458199,1.2047092982778183,2.150925145349801,1
0.964019317121737,0.2872695246014553,0.13766234785670062,0.811015644601648,1.2878813141608239,2.1780297475302817,1
1.7390199399788109,0.09415033798339444,0.029049537933948363,0.7070218698125293,0.9213385544093622,0.7592241509526944,1
1.5584591491551407,0.2829662051564694,0.14555926592305687,0.6837727734936845,1.4862202575758565,2.0614184708969048,1
1.2752957326647583,0.2202682076784609,0.1569034079081827,1.170484056135395,0.9742855014097842,1.5664381606644133,1
1.8678989870159008,0.04711072459788794,0.19010438922990472,0.2899214934400772,1.0285305460071945,0.34621370840992327,1
0.8703398462693779,0.0262802232619916,0.1930590265758321,0.12925676165410424,1.4939250742815577,0.09288891313333211,1
1.1714921637093392,0.25202747585415775,0.030087401586238842,0.22827700747150398,0.8555410771033148,0.4730810211612633,1
1.2329083738234827,0.16921263136737416,0.16623803947381577,0.16084516785228617,1.1345273843253005,0.8385229448356561,1
0.8125792394874796,0.13985154505112135,0.1299283347643472,0.9185442600877752,0.8845216118542931,1.99224356258269,1
1.095887370607248,0.2608476540996278,0.14986348765384133,0.5453416160068207,1.2533726579708786,1.8849512256674261,1
0.9402697724677735,0.01680107444805335,0.02988387285733754,1.0076633458132516,0.933138223818844,3.873854753467331,1
1.6554591890538801,0.21531690343683416,0.06100061457529169,0.654784405904814,1.492739969686221,2.286556948707077,1
1.1646857334612575,0.13275209021085513,0.1268464224263479,0.246408970523921,1.3343815595157953,0.395041218238066,1
1.8808040926552048,0.022834312445434296,0.1493475494368212,1.1000465022086374,1.2990541699953146,2.855164575713324,1
1.760573347450275,0.023596908311264007,0.14505467160693084,1.1349234532290284,1.307402399168794,3.478826443316011,1
1.8824123043189842,0.277245553591379,0.1609567613926165,0.5217294991247996,1.2751953028048493,1.0157734561611698,1
1.3825650044300628,0.2292563797981653,0.08023201818479692,0.23063465513266873,1.2746074785454664,1.4537003656268623,1
0.6816424013467235,0.03196233127469429,0.0747287281317421,0.7035958544585691,0.9528371322931389,4.0147920566484085,1
1.1749223277010694,0.0960148185059735,0.031857197492663525,0.6824422168518971,1.1301023979643658,2.3341974935085896,1
1.2134422399690408,0.26256108269391204,0.1515067129109444,0.5880406854732991,0.9185478709577803,1.0047159442406592,1
1.969228506571081,0.1815201041906919,0.17519231530841786,1.3896996472631382,1.4624877048131228,2.296359145814606,1
0.778583611990491,0.14607618665609626,0.07027786668496676,0.8632483235084747,0.8592335491294103,1.922073481305052,1
0.7228583757283823,0.2264559240953316,0.11405511714397774,1.1454062895281238,1.1610447576758505,2.5021736456996986,1
1.5477820686559762,0.0183564288407045,0.1624916283728044,1.3435125154984147,0.9405137367845777,1.8491738199287204,1
1.3562027198649953,0.12108206142083165,0.15649537605342592,1.3266548267614506,1.1619478664851943,2.3894880411102255,1
1.2604025457706993,0.06609426278375671,0.10164038664802161,0.30287444683685316,1.472502244021367,0.331099803074763,1
0.8029212559234673,0.07607626011711896,0.09017886564562867,0.6437794669001827,0.9685494983360442,2.552584656955336,1
1.5910340117930224,0.1928400076311766,0.18242265456060724,0.7774360688721285,1.1096117800432528,1.252601256185054,1
1.2449714967931278,0.22308907579705858,0.15029707338589837,1.0264811196893178,1.0638153202877834,1.6844805411828077,1
0.6145390354460033,0.2407875903516021,0.10983696258972575,1.1302759318333777,0.9809195325098565,2.1766824718671813,1
1.2407445259491965,0.05098833739488092,0.09289389683582278,0.23781465214482558,1.4505434021460935,0.2730466914503963,1
1.3871909537855842,0.20128869609705632,0.11548617286231631,0.17307893394784743,1.3020343873920042,0.5810515387359544,1
1.2625710450443852,0.25036314390302145,0.05235802628272315,1.1976658612291182,1.2919634510019036,2.23519894269257,1
0.8376216458983166,0.2049984766362408,0.09580831080501276,1.3752039075531008,0.9749884298597508,2.1864145480975656,1
1.9075063370197423,0.05539494135113637,0.16051617654662756,0.5084552578503709,1.1235259901404608,0.735207272093497,1
0.8244699406604508,0.06553182821730011,0.1334009274431106,0.7602537853859075,0.9514082175096656,2.6312262511073956,1
0.8031044290408104,0.20527491667092546,0.023636896267186513,1.3661514571909092,1.1080671933585098,2.5084058316572238,1
1.1389968825472352,0.045746272655925034,0.17433310921406367,0.7209223642628421,1.041571079314196,2.361338203717117,1
0.9757358580296962,0.12995992472147944,0.06937551566155077,0.1551878075683387,1.3014986932659265,0.2157436729737716,1
1.6708042776317027,0.11003965554429167,0.08663410405081212,0.8670024477668316,1.249554343462593,1.9643746627385037,1
0.6622444250277937,0.12035966274476108,0.04715879174057979,1.3258359600705474,0.9524286221006206,2.8126357165208895,1
1.7315111384346251,0.029100172837343646,0.10720062484189617,0.39201399419853267,0.8808618101677789,0.4067206946464954,1
1.4127032998915923,0.29124179270250206,0.08192288240088204,1.0293046913390704,1.371588134962726,2.0847349560787567,1
1.7275946430499642,0.031655179175852276,0.07784813271877777,1.2328683429615865,1.1005077645982713,1.9975619722497042,1
0.7150102795428008,0.057497414492208056,0.12052482314405907,0.7688664770035306,1.4335159126388821,0.5751089283144082,1
